metric,n,method,group,n_datasets,mean_before,mean_after,mean_delta,median_delta,win_rate
coverage_abs_err,5000,MDN,baseline,34,0.023317647058823516,0.008070588235294133,-0.015247058823529381,-0.00919999999999993,0.8235294117647058
coverage_abs_err,5000,Quantile-Tree,baseline,34,0.03395294117647058,0.01289411764705882,-0.021058823529411762,-0.019999999999999962,0.9117647058823529
coverage_abs_err,5000,Student-t,baseline,34,0.06056470588235293,0.03807058823529413,-0.022494117647058814,-0.011999999999999955,0.8823529411764706
coverage_abs_err,5000,Student-t-Ridge,baseline,34,0.036564705882352944,0.014870588235294139,-0.021694117647058805,-0.009600000000000053,0.8823529411764706
coverage_abs_err,5000,RealTabPFN-2.5,foundation,34,0.038329411764705876,0.01781176470588235,-0.020517647058823522,-0.01319999999999999,0.9705882352941176
coverage_abs_err,5000,TabICL-Quantiles,foundation,34,0.039764705882352924,0.017317647058823528,-0.022447058823529393,-0.01479999999999998,1.0
coverage_abs_err,5000,TabPFN-2.5,foundation,34,0.0372235294117647,0.01738823529411764,-0.01983529411764706,-0.01599999999999996,0.9411764705882353
coverage_abs_err,10000,BART-Homo,baseline,25,0.05411199999999999,0.017279999999999997,-0.036832,-0.026000000000000023,0.76
coverage_abs_err,10000,CatMLP,baseline,25,0.04140799999999998,0.010111999999999993,-0.031295999999999984,-0.03079999999999994,0.96
coverage_abs_err,10000,FlexCode-RF,baseline,25,0.08567999999999998,0.010383999999999994,-0.07529599999999999,-0.07999999999999996,1.0
coverage_abs_err,10000,Flow-Spline,baseline,25,0.03411199999999999,0.01019200000000001,-0.023919999999999976,-0.026000000000000023,0.96
coverage_abs_err,10000,Gamma-GLM,baseline,25,0.04004799999999998,0.013903999999999996,-0.026143999999999987,-0.018799999999999928,0.92
coverage_abs_err,10000,Gamma-GLM-Ridge,baseline,25,0.039007999999999994,0.017040000000000003,-0.02196799999999999,-0.014800000000000035,0.88
coverage_abs_err,10000,LinGauss-Hetero-Ridge,baseline,25,0.171488,0.14615999999999998,-0.025328000000000014,-0.010399999999999965,0.84
coverage_abs_err,10000,LinGauss-Homo-Ridge,baseline,25,0.079104,0.04902400000000001,-0.030079999999999982,-0.01200000000000001,0.88
coverage_abs_err,10000,LinearGauss-Hetero,baseline,25,0.150752,0.11603200000000002,-0.03471999999999998,-0.009199999999999986,0.72
coverage_abs_err,10000,LinearGauss-Homo,baseline,25,0.07926399999999999,0.048976000000000006,-0.030287999999999978,-0.013999999999999901,0.84
coverage_abs_err,10000,LogNormal-Hetero,baseline,25,0.043775999999999995,0.018736000000000017,-0.02503999999999998,-0.007199999999999984,0.8
coverage_abs_err,10000,LogNormal-Hetero-Ridge,baseline,25,0.043999999999999984,0.01750400000000001,-0.02649599999999998,-0.010000000000000009,0.76
coverage_abs_err,10000,LogNormal-Homo,baseline,25,0.033647999999999983,0.011232000000000006,-0.022415999999999974,-0.015599999999999947,0.84
coverage_abs_err,10000,LogNormal-Homo-Ridge,baseline,25,0.03343999999999999,0.010831999999999998,-0.022607999999999993,-0.01760000000000006,0.88
coverage_abs_err,10000,MDN,baseline,25,0.02571199999999999,0.012832,-0.012879999999999989,-0.010800000000000032,0.92
coverage_abs_err,10000,Student-t,baseline,25,0.04004799999999999,0.015712000000000014,-0.02433599999999998,-0.010399999999999965,0.84
coverage_abs_err,10000,Student-t-Ridge,baseline,25,0.04025600000000001,0.015632,-0.024624,-0.012399999999999967,0.84
coverage_abs_err,10000,RealTabPFN-2.5,foundation,25,0.03759999999999999,0.016688000000000005,-0.020911999999999983,-0.01200000000000001,0.84
coverage_abs_err,10000,TabICL-Quantiles,foundation,25,0.041023999999999984,0.016735999999999987,-0.024287999999999997,-0.01959999999999995,1.0
coverage_abs_err,10000,TabPFN-2.5,foundation,25,0.03551999999999999,0.01648,-0.019039999999999987,-0.011199999999999988,0.88
coverage_abs_err,20000,BART-Homo,baseline,16,0.08539999999999998,0.049237500000000003,-0.03616249999999998,-0.016599999999999893,0.8125
coverage_abs_err,20000,CatMLP,baseline,16,0.037637499999999977,0.008962499999999998,-0.02867499999999998,-0.02260000000000001,0.875
coverage_abs_err,20000,FlexCode-RF,baseline,16,0.0838375,0.007987499999999995,-0.07585,-0.08079999999999993,1.0
coverage_abs_err,20000,Flow-Spline,baseline,16,0.025812499999999988,0.012637500000000003,-0.013174999999999985,-0.013499999999999956,0.875
coverage_abs_err,20000,Gamma-GLM,baseline,16,0.037787499999999974,0.010875000000000003,-0.02691249999999997,-0.02460000000000001,0.8125
coverage_abs_err,20000,Gamma-GLM-Ridge,baseline,16,0.03326249999999998,0.010587500000000014,-0.022674999999999966,-0.019899999999999918,0.8125
coverage_abs_err,20000,LinGauss-Hetero-Ridge,baseline,16,0.131925,0.12575,-0.006174999999999993,-0.010499999999999954,0.75
coverage_abs_err,20000,LinGauss-Homo-Ridge,baseline,16,0.034399999999999986,0.01602500000000001,-0.018374999999999975,-0.006299999999999972,0.8125
coverage_abs_err,20000,LinearGauss-Hetero,baseline,16,0.11013749999999999,0.085675,-0.024462499999999988,-0.012299999999999978,0.875
coverage_abs_err,20000,LinearGauss-Homo,baseline,16,0.03428749999999998,0.016025000000000005,-0.018262499999999973,-0.005699999999999983,0.75
coverage_abs_err,20000,LogNormal-Hetero,baseline,16,0.03364999999999999,0.010474999999999998,-0.023174999999999994,-0.019999999999999962,1.0
coverage_abs_err,20000,LogNormal-Hetero-Ridge,baseline,16,0.03438749999999999,0.010250000000000002,-0.024137499999999985,-0.020500000000000018,0.9375
coverage_abs_err,20000,LogNormal-Homo,baseline,16,0.03143749999999998,0.008337499999999998,-0.02309999999999998,-0.020399999999999974,1.0
coverage_abs_err,20000,LogNormal-Homo-Ridge,baseline,16,0.03126249999999999,0.008487499999999995,-0.022774999999999997,-0.020299999999999985,0.9375
coverage_abs_err,20000,MDN,baseline,16,0.02647499999999999,0.010374999999999995,-0.016099999999999996,-0.0121,0.9375
coverage_abs_err,20000,Student-t,baseline,16,0.027049999999999998,0.017062500000000015,-0.009987499999999983,-0.009399999999999964,0.8125
coverage_abs_err,20000,Student-t-Ridge,baseline,16,0.027012499999999995,0.017150000000000012,-0.009862499999999982,-0.009699999999999931,0.8125
coverage_abs_err,20000,RealTabPFN-2.5,foundation,15,0.029906666666666668,0.014493333333333329,-0.015413333333333338,-0.009400000000000075,1.0
coverage_abs_err,20000,TabICL-Quantiles,foundation,16,0.03803749999999998,0.01643749999999998,-0.0216,-0.01880000000000004,1.0
coverage_abs_err,20000,TabPFN-2.5,foundation,15,0.029759999999999988,0.014986666666666645,-0.014773333333333341,-0.010000000000000009,1.0
interval_width,500,BART-Hetero,baseline,39,56018.529747196524,29065.62283346534,-26952.90691373119,0.00241293102642276,
interval_width,500,BART-Homo,baseline,39,71841.4595983498,51325.617656175535,-20515.84194217427,-0.19919269493321556,
interval_width,500,CatMLP,baseline,39,43344.984973899154,36348.36626309607,-6996.618710803086,-0.9662078729860152,
interval_width,500,FlexCode-RF,baseline,39,80793.34743354803,26793.859733193563,-53999.48770035446,-13.475543305028268,
interval_width,500,Flow-Spline,baseline,39,22840.136485213417,22438.737063354514,-401.39942185890305,2.244233845290287e-05,
interval_width,500,Gamma-GLM,baseline,37,27450.606565307207,22645.159667644304,-4805.446897662908,-0.09308058069641578,
interval_width,500,Gamma-GLM-Ridge,baseline,39,29985.573637288104,28036.74362076706,-1948.8300165210453,-0.005672465631693616,
interval_width,500,LinGauss-Hetero-Ridge,baseline,39,8903.97372944921,11241.0119272331,2337.0381977838892,0.15315651553523324,
interval_width,500,LinGauss-Homo-Ridge,baseline,39,29424.485740893484,22853.965405087212,-6570.520335806274,-0.10478538851336316,
interval_width,500,LinearGauss-Hetero,baseline,37,8299.426523014683,10309.649142605493,2010.2226195908108,0.013629094260015129,
interval_width,500,LinearGauss-Homo,baseline,37,32315.26920057578,24271.119214030034,-8044.14998654575,-0.09107792341902922,
interval_width,500,LogNormal-Hetero,baseline,37,22864.23114922678,22104.662642891126,-759.5685063356531,0.005090455570927202,
interval_width,500,LogNormal-Hetero-Ridge,baseline,39,19268.59320164175,19271.82782543032,3.234623788564958,0.0035404278569881598,
interval_width,500,LogNormal-Homo,baseline,37,24459.23170278773,22508.951352915294,-1950.2803498724384,-0.015876565827992642,
interval_width,500,LogNormal-Homo-Ridge,baseline,39,21760.975897644206,20179.977551609085,-1580.9983460351239,-0.013419280388300862,
interval_width,500,MDN,baseline,39,23948.361556660355,25140.191837907496,1191.8302812471427,0.0329760578052638,
interval_width,500,Quantile-Tree,baseline,39,29485.97067295253,30260.59925329064,774.6285803381088,0.055466700857421974,
interval_width,500,Student-t,baseline,37,27193.091555416664,24545.7940939778,-2647.297461438864,-0.0010360006691987195,
interval_width,500,Student-t-Ridge,baseline,39,24275.87157980174,23565.31763256012,-710.553947241618,0.00023357462627395832,
interval_width,500,RealTabPFN-2.5,foundation,39,14949.606617876672,13946.376823398703,-1003.2297944779683,-0.09641156223979375,
interval_width,500,TabICL-Quantiles,foundation,39,16765.350309220827,15742.286385488329,-1023.0639237324968,-0.14298736328846484,
interval_width,500,TabPFN-2.5,foundation,39,15120.120396386903,14208.026805575113,-912.0935908117914,-0.08864947678641533,
interval_width,1000,BART-Hetero,baseline,39,61193.42966713298,28483.716540115893,-32709.713127017087,0.00614453746515994,
interval_width,1000,BART-Homo,baseline,39,75317.3501693879,50675.80600070921,-24641.544168678683,-0.2545554469719393,
interval_width,1000,CatMLP,baseline,39,33862.963316211455,26155.958455834207,-7707.004860377251,-1.4562558756856574,
interval_width,1000,FlexCode-RF,baseline,39,81993.57594152633,23759.902479451124,-58233.673462075196,-25.038648579517343,
interval_width,1000,Flow-Spline,baseline,39,20147.40670678433,19330.80681420113,-816.5998925832021,0.0010616834213769827,
interval_width,1000,Gamma-GLM,baseline,39,26154.223255293316,19238.831573963373,-6915.391681329941,-0.21933121543428324,
interval_width,1000,Gamma-GLM-Ridge,baseline,39,30683.09415290366,26819.28930686616,-3863.804846037496,-0.003960359129917573,
interval_width,1000,LinGauss-Hetero-Ridge,baseline,39,10091.813718007981,12676.544452817408,2584.7307348094278,0.005945790976110671,
interval_width,1000,LinGauss-Homo-Ridge,baseline,39,30804.279066038776,21269.20383599443,-9535.075230044351,-0.06979992869129927,
interval_width,1000,LinearGauss-Hetero,baseline,39,8396.05155457898,9950.978485260881,1554.9269306819,0.008768087824619644,
interval_width,1000,LinearGauss-Homo,baseline,39,31174.36160311479,21042.818311902414,-10131.54329121238,-0.24244448579387745,
interval_width,1000,LogNormal-Hetero,baseline,39,19995.725201056815,19346.09632193422,-649.6288791225995,-0.0004706447955128319,
interval_width,1000,LogNormal-Hetero-Ridge,baseline,39,19554.21044857864,18240.320097951902,-1313.8903506267384,-0.0012097917341162279,
interval_width,1000,LogNormal-Homo,baseline,39,23785.237264327214,19660.88424089426,-4124.353023432955,-0.31525614888916165,
interval_width,1000,LogNormal-Homo-Ridge,baseline,39,23156.12372157578,19630.2773898775,-3525.8463316982784,-0.24668252247034383,
interval_width,1000,MDN,baseline,39,20205.478279074574,19646.045240847154,-559.4330382274179,0.000856947367573759,
interval_width,1000,Quantile-Tree,baseline,39,27299.466798545884,28517.44922093286,1217.9824223869794,0.0037370176715367243,
interval_width,1000,Student-t,baseline,39,24827.39492387544,20373.159633737076,-4454.235290138365,-0.0006659169621824335,
interval_width,1000,Student-t-Ridge,baseline,39,24643.062721235063,20925.44288411407,-3717.6198371209925,-5.16715783416416e-05,
interval_width,1000,RealTabPFN-2.5,foundation,39,14242.029263788225,12897.955372855282,-1344.0738909329439,-0.5538101176184531,
interval_width,1000,TabICL-Quantiles,foundation,39,15550.826222515489,13771.894865211003,-1778.931357304486,-0.6331673726021432,
interval_width,1000,TabPFN-2.5,foundation,39,14390.674324166937,12966.058452067633,-1424.615872099306,-0.5030563846525252,
interval_width,5000,BART-Hetero,baseline,34,64193.19215982654,27874.438408281756,-36318.75375154479,0.013103845006433749,
interval_width,5000,BART-Homo,baseline,34,77575.5748105332,57739.032921751925,-19836.541888781267,-0.07093728729344556,
interval_width,5000,CatMLP,baseline,34,21678.18970674838,18674.81378136528,-3003.375925383101,-0.6816943253472632,
interval_width,5000,FlexCode-RF,baseline,34,84852.77390297576,23627.824843807197,-61224.94905916857,-47.27705728811084,
interval_width,5000,Flow-Spline,baseline,34,13982.366541691863,15275.117734469664,1292.7511927778016,0.0239739993266479,
interval_width,5000,Gamma-GLM,baseline,34,26283.518189334984,22732.686864058065,-3550.8313252769185,-0.06626064139844653,
interval_width,5000,Gamma-GLM-Ridge,baseline,34,31512.431828253524,33024.05771377615,1511.6258855226276,-0.03341171825775439,
interval_width,5000,LinGauss-Hetero-Ridge,baseline,34,9468.548173272558,12686.14858142365,3217.600408151091,6.040233534930622e-05,
interval_width,5000,LinGauss-Homo-Ridge,baseline,34,30920.163973159662,25671.061078978273,-5249.102894181392,-0.008446522679930735,
interval_width,5000,LinearGauss-Hetero,baseline,34,8941.133485855842,12020.399429060928,3079.265943205084,0.009823642385235,
interval_width,5000,LinearGauss-Homo,baseline,34,30907.994339878795,25691.57342671918,-5216.420913159618,-0.015714688831919947,
interval_width,5000,LogNormal-Hetero,baseline,34,22645.596880621237,22381.45771221444,-264.13916840679815,-0.08349371367861058,
interval_width,5000,LogNormal-Hetero-Ridge,baseline,34,21868.040154118717,21838.291917181676,-29.748236937040456,-0.31625913517564996,
interval_width,5000,LogNormal-Homo,baseline,34,22997.2395854694,23019.319115192353,22.079529722950305,-0.0996631092941477,
interval_width,5000,LogNormal-Homo-Ridge,baseline,34,22968.608911280782,22845.690008841608,-122.91890243916968,-0.093056079060371,
interval_width,5000,MDN,baseline,34,16512.617353591868,16924.200393563293,411.583039971424,-0.004699395522798798,
interval_width,5000,Quantile-Tree,baseline,34,23172.36077580997,18640.270549216337,-4532.09022659363,-0.25198511639282656,
interval_width,5000,Student-t,baseline,34,25410.754663266885,25500.855875158668,90.10121189178304,0.0002554312104999501,
interval_width,5000,Student-t-Ridge,baseline,34,25640.345503874036,25690.063901515252,49.71839764121896,0.00022731507111060277,
interval_width,5000,RealTabPFN-2.5,foundation,34,12862.7529713631,12309.765006707692,-552.9879646554077,-0.04873860879043705,
interval_width,5000,TabICL-Quantiles,foundation,34,13063.49110468787,12424.333537585519,-639.1575671023517,-0.519512003277496,
interval_width,5000,TabPFN-2.5,foundation,34,12701.894909275097,12210.421854681766,-491.4730545933304,-0.05071358719363263,
interval_width,10000,BART-Homo,baseline,25,107956.14070448327,77527.21169366673,-30428.92901081655,-0.1330041083284601,
interval_width,10000,CatMLP,baseline,25,26013.25595692437,22503.81280251636,-3509.443154408008,-2.420617148870619,
interval_width,10000,FlexCode-RF,baseline,25,133810.7454805942,31624.433442940623,-102186.31203765357,-65.65953787283689,
interval_width,10000,Flow-Spline,baseline,25,24398.3319884409,19735.178244448096,-4663.153743992804,-0.0028042646492148693,
interval_width,10000,Gamma-GLM,baseline,25,35955.69337430933,31061.840445398837,-4893.852928910498,-0.4746488142475407,
interval_width,10000,Gamma-GLM-Ridge,baseline,25,42963.52489984733,44413.203493058936,1449.67859321161,-0.060500267559544796,
interval_width,10000,LinGauss-Hetero-Ridge,baseline,25,13253.642370502517,17518.83146563241,4265.189095129892,-0.0001694313637104171,
interval_width,10000,LinGauss-Homo-Ridge,baseline,25,42286.884619712895,34510.451749108324,-7776.432870604573,-0.054832464263037756,
interval_width,10000,LinearGauss-Hetero,baseline,25,12109.380823286117,16463.89482642442,4354.514003138304,0.0,
interval_width,10000,LinearGauss-Homo,baseline,25,42279.09834072472,34528.86252162887,-7750.23581909585,-0.054852391053850175,
interval_width,10000,LogNormal-Hetero,baseline,25,31127.760777218904,30753.911975979474,-373.8488012394314,-0.08203494425715663,
interval_width,10000,LogNormal-Hetero-Ridge,baseline,25,30223.349399744246,30246.920187290823,23.57078754657784,-0.06372932286762989,
interval_width,10000,LogNormal-Homo,baseline,25,30932.596611036388,31007.06149518054,74.46488414415145,-0.10088949013824866,
interval_width,10000,LogNormal-Homo-Ridge,baseline,25,30851.180309082447,31005.236484277164,154.05617519471522,-0.09373287343934056,
interval_width,10000,MDN,baseline,25,22952.608279893146,21849.842757163442,-1102.7655227297046,-1.3022312015192874,
interval_width,10000,Student-t,baseline,25,35241.35384183139,35006.23934889758,-235.11449293381168,0.6160637325943874,
interval_width,10000,Student-t-Ridge,baseline,25,35205.585200671885,34945.65157943016,-259.93362124172694,0.6209300809748104,
interval_width,10000,RealTabPFN-2.5,foundation,25,25489.317350243367,26540.63004937277,1051.3126991294014,-0.4073534674574475,
interval_width,10000,TabICL-Quantiles,foundation,25,17478.60271092869,16397.282250649612,-1081.320460279079,-1.4245418796785039,
interval_width,10000,TabPFN-2.5,foundation,25,33977.599780783086,33206.240947100894,-771.3588336821939,-0.36163743646572044,
interval_width,20000,BART-Homo,baseline,16,103428.36203179116,65833.82390228687,-37594.53812950429,-32.77438521409965,
interval_width,20000,CatMLP,baseline,16,21257.639036287874,19694.829823430773,-1562.8092128571002,-3.156687109397025,
interval_width,20000,FlexCode-RF,baseline,16,81855.46616407388,34914.624970080135,-46940.84119399374,-847.7789540086393,
interval_width,20000,Flow-Spline,baseline,16,17778.75787469187,18304.286125145347,525.5282504534754,0.21838831911892817,
interval_width,20000,Gamma-GLM,baseline,16,32875.15093204864,26081.29641642825,-6793.854515620391,-7.761304972618474,
interval_width,20000,Gamma-GLM-Ridge,baseline,16,41217.01752883321,43339.63173360284,2122.614204769623,-3.0169131398422016,
interval_width,20000,LinGauss-Hetero-Ridge,baseline,16,15846.897708880566,19377.138567816368,3530.2408589358015,-0.3830317170793586,
interval_width,20000,LinGauss-Homo-Ridge,baseline,16,31278.642175785182,28242.578765290775,-3036.063410494406,-1.0991268596297843,
interval_width,20000,LinearGauss-Hetero,baseline,16,14150.357730589729,17923.839508396864,3773.481777807135,-0.22158146002568707,
interval_width,20000,LinearGauss-Homo,baseline,16,31274.89637871548,28229.76224042931,-3045.1341382861683,-1.1087312769415139,
interval_width,20000,LogNormal-Hetero,baseline,16,25006.950496728103,25733.997596948302,727.0471002201986,-1.6060511686263519,
interval_width,20000,LogNormal-Hetero-Ridge,baseline,16,24938.898473484107,25735.667611429773,796.7691379456656,-1.6413177954172475,
interval_width,20000,LogNormal-Homo,baseline,16,25508.333362016994,26393.81257987638,885.4792178593875,-0.9413342186115985,
interval_width,20000,LogNormal-Homo-Ridge,baseline,16,25499.324516007768,26410.954753910846,911.6302379030813,-0.9556110454615743,
interval_width,20000,MDN,baseline,16,19923.25982421915,20206.302026745154,283.0422025260035,-1.3651727902784385,
interval_width,20000,Student-t,baseline,16,25701.770942416657,27427.971002983755,1726.2000605670946,1.2752395605127091,
interval_width,20000,Student-t-Ridge,baseline,16,25693.647720935063,27449.08560945831,1755.4378885232459,1.3743172469440186,
interval_width,20000,RealTabPFN-2.5,foundation,15,16641.121221418118,15808.72230646009,-832.3989149580271,-1.5110704893158982,
interval_width,20000,TabICL-Quantiles,foundation,16,15565.376394991701,14921.162014297803,-644.2143806938992,-2.1720014551571225,
interval_width,20000,TabPFN-2.5,foundation,15,16472.586443616045,15698.478146885733,-774.10829673031,-1.4349245372576718,
log_lik,500,BART-Hetero,baseline,39,-4.367758765558076,-3.9018856369324793,0.46587312862559654,0.34407280429397424,1.0
log_lik,500,BART-Homo,baseline,39,-4.271001216787539,-4.003774311145917,0.2672269056416217,0.12585511029566954,0.8461538461538461
log_lik,500,CatMLP,baseline,39,-3.3587922354048154,-3.340856179408347,0.01793605599646844,-0.009000973364680531,0.46153846153846156
log_lik,500,FlexCode-RF,baseline,39,-3.8507332130193994,-3.6584055288183057,0.192327684201094,0.08806324377098562,0.8717948717948718
log_lik,500,Flow-Spline,baseline,39,-3.3635809143946447,-3.3500959724157666,0.013484941978878182,-0.006789943590646885,0.41025641025641024
log_lik,500,Gamma-GLM,baseline,37,-3.721671907309227,-3.5765310765215665,0.14514083078766063,0.004478076323759517,0.5675675675675675
log_lik,500,Gamma-GLM-Ridge,baseline,39,-3.833202294987086,-3.7587757908626678,0.07442650412441862,0.009051322021664365,0.5897435897435898
log_lik,500,LinGauss-Hetero-Ridge,baseline,39,-5.084448154904051,-5.007600640879137,0.0768475140249139,0.03623498199623665,0.6410256410256411
log_lik,500,LinGauss-Homo-Ridge,baseline,39,-4.039017027161328,-3.9636638170733876,0.07535321008793949,0.007971814275857803,0.5641025641025641
log_lik,500,LinearGauss-Hetero,baseline,37,-4.946788660023363,-4.8784718962103195,0.06831676381304377,0.022266625388107197,0.6486486486486487
log_lik,500,LinearGauss-Homo,baseline,37,-4.0816260884012925,-3.9993672579505604,0.08225883045073172,0.0039668503098241326,0.5135135135135135
log_lik,500,LogNormal-Hetero,baseline,37,-4.009075811134667,-3.970589325563348,0.038486485571318105,-0.01178013963656177,0.4864864864864865
log_lik,500,LogNormal-Hetero-Ridge,baseline,39,-4.323651192740269,-4.279024872434918,0.04462632030535082,0.006052106386423173,0.5128205128205128
log_lik,500,LogNormal-Homo,baseline,37,-3.6377097202686604,-3.5683857260917615,0.06932399417689886,0.01313510875652213,0.5135135135135135
log_lik,500,LogNormal-Homo-Ridge,baseline,39,-3.615555665446324,-3.5550631405226043,0.0604925249237195,0.004572374045958227,0.5641025641025641
log_lik,500,MDN,baseline,39,-3.545861409209101,-3.5386251208933843,0.007236288315716831,-0.003613432438953179,0.4358974358974359
log_lik,500,Quantile-Tree,baseline,39,-3.9200500657224504,-3.9121049723223402,0.007945093400110332,-0.016181042941214807,0.38461538461538464
log_lik,500,Student-t,baseline,37,-3.8827031859444348,-3.852663054076321,0.030040131868114092,0.0043462155335944885,0.5675675675675675
log_lik,500,Student-t-Ridge,baseline,39,-3.4770024459537874,-3.449445012298122,0.027557433655664914,-0.0022922878783342426,0.46153846153846156
log_lik,500,RealTabPFN-2.5,foundation,39,-2.449814046061998,-2.4583556644972,-0.008541618435201737,-0.024177455213397092,0.2564102564102564
log_lik,500,TabICL-Quantiles,foundation,39,-2.718505572689451,-2.725810800778089,-0.007305228088637603,-0.01682950769496383,0.20512820512820512
log_lik,500,TabPFN-2.5,foundation,39,-2.436769778394592,-2.440236419993027,-0.0034666415984356447,-0.018503290210962753,0.358974358974359
log_lik,1000,BART-Hetero,baseline,39,-4.421394986261259,-3.8685165546234908,0.5528784316377681,0.44495747270595665,1.0
log_lik,1000,BART-Homo,baseline,39,-4.735884045759038,-4.406821138164439,0.32906290759459966,0.18363365870347081,0.8974358974358975
log_lik,1000,CatMLP,baseline,39,-3.0969769614995344,-3.0638038400204763,0.03317312147905825,0.010684868116286772,0.6666666666666666
log_lik,1000,FlexCode-RF,baseline,39,-3.616635751372081,-3.3888672451193393,0.22776850625274195,0.1466581437660519,0.9743589743589743
log_lik,1000,Flow-Spline,baseline,39,-3.0004527733778903,-2.9869582329841537,0.013494540393737,0.007350572638181951,0.6410256410256411
log_lik,1000,Gamma-GLM,baseline,39,-3.6401748749048406,-3.502398602216304,0.13777627268853637,0.04032627478627848,0.8205128205128205
log_lik,1000,Gamma-GLM-Ridge,baseline,39,-3.8003345136801796,-3.6848376329753627,0.1154968807048169,0.03825128218487084,0.8205128205128205
log_lik,1000,LinGauss-Hetero-Ridge,baseline,39,-5.076334064491529,-4.96564039025905,0.11069367423247961,0.023306411079651923,0.7435897435897436
log_lik,1000,LinGauss-Homo-Ridge,baseline,39,-4.036641997369466,-3.925279742551609,0.11136225481785665,0.02867653339742704,0.7435897435897436
log_lik,1000,LinearGauss-Hetero,baseline,39,-4.843158308118119,-4.754268798313383,0.0888895098047368,0.03339335040295488,0.7435897435897436
log_lik,1000,LinearGauss-Homo,baseline,39,-4.05819123041129,-3.9425488098239034,0.11564242058738654,0.03046549861275194,0.717948717948718
log_lik,1000,LogNormal-Hetero,baseline,39,-3.9752652250780898,-3.908508548699929,0.06675667637816075,0.03225499630585915,0.717948717948718
log_lik,1000,LogNormal-Hetero-Ridge,baseline,39,-4.4327625428358015,-4.36775183636024,0.06501070647556248,0.03207418542890883,0.717948717948718
log_lik,1000,LogNormal-Homo,baseline,39,-3.5885026507482736,-3.4904467290897547,0.09805592165851905,0.03982867411728419,0.8461538461538461
log_lik,1000,LogNormal-Homo-Ridge,baseline,39,-3.5648692900235996,-3.472121244726727,0.09274804529687304,0.04180705748444028,0.8205128205128205
log_lik,1000,MDN,baseline,39,-3.236797385532072,-3.2319154561507366,0.004881929381335213,0.0015128416416185786,0.5641025641025641
log_lik,1000,Quantile-Tree,baseline,39,-3.557266121509425,-3.537134065747794,0.020132055761630574,-0.003616887602051033,0.38461538461538464
log_lik,1000,Student-t,baseline,39,-3.827370432065737,-3.7917459758495533,0.035624456216183584,0.0041395500677392505,0.5897435897435898
log_lik,1000,Student-t-Ridge,baseline,39,-3.439139069381731,-3.3959303799201144,0.043208689461616476,0.018509019615667643,0.6923076923076923
log_lik,1000,RealTabPFN-2.5,foundation,39,-2.2764397222337904,-2.2716500288953956,0.004789693338394976,-0.004954718308319173,0.28205128205128205
log_lik,1000,TabICL-Quantiles,foundation,39,-2.506816449243681,-2.487053392875284,0.019763056368397126,-0.003891882022230231,0.4358974358974359
log_lik,1000,TabPFN-2.5,foundation,39,-2.2800781895836613,-2.2753545587262587,0.004723630857402843,-0.006996276855359973,0.3076923076923077
log_lik,5000,BART-Hetero,baseline,34,-4.2176556067494495,-3.6357960257228736,0.5818595810265752,0.3363526388221353,1.0
log_lik,5000,BART-Homo,baseline,34,-4.576013088629907,-4.214859734880462,0.36115335374944435,0.24046227780169627,0.9705882352941176
log_lik,5000,CatMLP,baseline,34,-2.649056587177419,-2.60532128405653,0.043735303120889316,0.0074574238360721745,0.6470588235294118
log_lik,5000,FlexCode-RF,baseline,34,-3.297044220280564,-2.9878930070673624,0.30915121321320127,0.21110218005422032,1.0
log_lik,5000,Flow-Spline,baseline,34,-2.5700849212675503,-2.54506332619112,0.025021595076430186,0.008369924458005995,0.7352941176470589
log_lik,5000,Gamma-GLM,baseline,34,-3.6356454066006756,-3.4088691383721654,0.22677626822851002,0.07245422574902016,0.8823529411764706
log_lik,5000,Gamma-GLM-Ridge,baseline,34,-3.8476043719578827,-3.6495302012901947,0.19807417066768856,0.07797843157557893,0.9705882352941176
log_lik,5000,LinGauss-Hetero-Ridge,baseline,34,-5.368672874135871,-5.211377420550521,0.15729545358535,0.058750137411315295,0.9117647058823529
log_lik,5000,LinGauss-Homo-Ridge,baseline,34,-4.196374765570664,-4.061518150578024,0.1348566149926402,0.06758693000211169,0.8823529411764706
log_lik,5000,LinearGauss-Hetero,baseline,34,-4.363624430989141,-4.255978749836281,0.10764568115286029,0.051551676825569936,0.9411764705882353
log_lik,5000,LinearGauss-Homo,baseline,34,-4.203787110743048,-4.0622160415850175,0.14157106915803067,0.06546954818592121,0.8823529411764706
log_lik,5000,LogNormal-Hetero,baseline,34,-3.3892177587303487,-3.2937806705227164,0.09543708820763228,0.046751850499104686,0.8529411764705882
log_lik,5000,LogNormal-Hetero-Ridge,baseline,34,-3.4628863863636203,-3.2777182088090218,0.185168177554599,0.04612641516557803,0.8823529411764706
log_lik,5000,LogNormal-Homo,baseline,34,-3.584678788253747,-3.435529590634611,0.14914919761913625,0.06796735217365701,0.9411764705882353
log_lik,5000,LogNormal-Homo-Ridge,baseline,34,-3.568904276537997,-3.429992076369082,0.13891220016891484,0.06452763154006136,0.9117647058823529
log_lik,5000,MDN,baseline,34,-2.684119718976341,-2.687495845532573,-0.0033761265562319972,-0.003945037024285725,0.38235294117647056
log_lik,5000,Quantile-Tree,baseline,34,-3.0604998635495173,-3.019402400229595,0.041097463319921944,0.003456917670892068,0.5294117647058824
