dataset,n,method,group,n_test,status,CDE_loss__before,CDE_loss__after,log_lik__before,log_lik__after,CRPS__before,CRPS__after,PIT_KS__before,PIT_KS__after,coverage_90__before,coverage_90__after,interval_width__before,interval_width__after,coverage_abs_err__before,coverage_abs_err__after
Ailerons,10000,LinGauss-Hetero-Ridge,baseline,2500,ok,-1558.0295340748016,-1877.3028836105875,6.952850184467243,7.171938184979118,9.643451451441765e-05,9.291957446801619e-05,0.12476631283057199,0.04607898680763916,0.6852,0.8232,0.0003363107259669789,0.00045707696470140096,0.2148,0.07679999999999998
Ailerons,10000,Student-t-Ridge,baseline,2500,ok,-1823.763184553206,-1798.6824477670282,7.2797976050969595,7.27548547666712,9.225252152230223e-05,9.231480938131351e-05,0.022338209951339838,0.006778463581563976,0.8956,0.902,0.0005407680530185097,0.0005509774027518617,0.0044000000000000705,0.0020000000000000018
Ailerons,10000,LogNormal-Homo-Ridge,baseline,2500,ok,-1729.2278895398326,-1764.0434361485086,7.2260003252311495,7.241916278738751,9.41166899777795e-05,9.357076196625648e-05,0.059118130144369785,0.006624920876099116,0.9212,0.8996,0.000595253973821735,0.0005548598937743488,0.021199999999999997,0.00040000000000006697
Ailerons,10000,LogNormal-Hetero-Ridge,baseline,2500,ok,-1158.506443841293,-1662.8970712338887,6.642883322318469,6.982760127887569,0.00010119912985714716,9.560148209434625e-05,0.15297526993110422,0.06895870056990316,0.628,0.782,0.0002947440512652038,0.00041371287035688997,0.272,0.118
Ailerons,10000,Gamma-GLM-Ridge,baseline,2500,ok,-1356.6724575686023,-1460.9642090135217,6.978925693706987,7.027282263700507,0.00012048361208997402,0.0001187171584992771,0.08079029533634025,0.01097899130483342,0.9152,0.9004,0.0007527048807653243,0.0006989620073827213,0.015199999999999991,0.00039999999999995595
Ailerons,10000,BART-Homo,baseline,2500,ok,-268.1935209000112,-749.6999823938033,5.579146476067043,6.4662553909993505,0.0006388858184464166,0.00021545116302114185,0.5441889477761013,0.12441117388352196,0.998,0.9248,0.0033652971837832366,0.0012834970984478534,0.09799999999999998,0.024799999999999933
Ailerons,10000,CatMLP,baseline,2500,ok,-4296.062965002507,-4303.788608372345,7.986331404099431,7.986767368907973,8.593800279084164e-05,8.589971512513362e-05,0.05196268192665543,0.0063757289480314006,0.8968,0.8988,0.0005058739577606434,0.0005137726137785981,0.0031999999999999806,0.0011999999999999789
Ailerons,50,FlexCode-RF,baseline,13,skipped:too_small,-1202.5654974443687,,4.65451429111585,,0.0001750694234461269,,0.28294543359129876,,0.8461538461538461,,0.0010286701483512865,,0.05384615384615388,
Ailerons,50,TabPFN-2.5,foundation,13,skipped:too_small,-1912.372132692439,,7.380305995282078,,9.660262950976451e-05,,0.30402555563909506,,0.7692307692307693,,0.0005434570613243909,,0.13076923076923075,
Ailerons,50,RealTabPFN-2.5,foundation,13,skipped:too_small,-1944.8299322771538,,7.418909260493355,,9.061742614887205e-05,,0.3405618996271656,,0.8461538461538461,,0.0005390232488518147,,0.05384615384615388,
Ailerons,50,TabICL-Quantiles,foundation,13,skipped:too_small,-1689.926166867202,,7.204000794789193,,0.0001140858012857839,,0.3091092156958139,,0.7692307692307693,,0.0005998698145157769,,0.13076923076923075,
Ailerons,50,MDN,baseline,13,skipped:too_small,7410.277357461499,,-3.7534704338158678,,0.00017147687609913814,,0.4371181554990531,,0.46153846153846156,,0.000324521696736032,,0.43846153846153846,
Ailerons,50,Flow-Spline,baseline,13,skipped:too_small,-225.4064374788309,,6.228751570685997,,0.00023281498358150032,,0.4328705375097574,,0.6153846153846154,,0.0010689156123924722,,0.2846153846153846,
Ailerons,50,Quantile-Tree,baseline,13,skipped:too_small,-1311.9036901880315,,6.641831132648575,,0.00017370113952706786,,0.43960567411114193,,0.5384615384615384,,0.0007589736425621287,,0.3615384615384616,
Ailerons,50,LinGauss-Homo-Ridge,baseline,13,skipped:too_small,-1389.598313621929,,7.042323717614579,,0.00012975958247181518,,0.4031640721807151,,0.7692307692307693,,0.0006710400164657963,,0.13076923076923075,
Ailerons,50,LinGauss-Hetero-Ridge,baseline,13,skipped:too_small,1058.5280693072932,,3.111227863348353,,0.00023933110436127674,,0.46782844730901063,,0.46153846153846156,,0.00046055236316519234,,0.43846153846153846,
Ailerons,50,Student-t-Ridge,baseline,13,skipped:too_small,-1399.4573291626039,,7.039118162754206,,0.00012943724032481041,,0.3999803093517614,,0.7692307692307693,,0.0006614783992715385,,0.13076923076923075,
Ailerons,50,LogNormal-Homo-Ridge,baseline,13,skipped:too_small,-1281.9763438021228,,6.804686527813481,,0.00016147884811026596,,0.47494958344262456,,0.6923076923076923,,0.000642790200107832,,0.20769230769230773,
Ailerons,50,LogNormal-Hetero-Ridge,baseline,13,skipped:too_small,34346.48111128205,,-5.183340117348792,,0.000254295561992669,,0.518882326172558,,0.38461538461538464,,0.0006037505432286897,,0.5153846153846153,
Ailerons,50,Gamma-GLM-Ridge,baseline,13,skipped:too_small,-645.2542354579871,,6.623358299339407,,0.000174773040908763,,0.4327830173796426,,0.6923076923076923,,0.000647906353349257,,0.20769230769230773,
Ailerons,50,BART-Homo,baseline,13,skipped:too_small,-504.90956328145853,,6.224518891616948,,0.0004123504233313528,,0.5482059188184384,,0.6923076923076923,,0.0017819994026515489,,0.20769230769230773,
Ailerons,50,BART-Hetero,baseline,13,skipped:too_small,-495.0706914856864,,6.214731796285276,,0.0004160789206139107,,0.5498541996465542,,0.6923076923076923,,0.0017819187941248494,,0.20769230769230773,
Ailerons,50,CatMLP,baseline,13,skipped:too_small,-1281.0027076329368,,6.86545846628261,,0.00028099367900445195,,0.42976717983563556,,0.6923076923076923,,0.001718602043565197,,0.20769230769230773,
Ailerons,500,FlexCode-RF,baseline,125,ok,-1534.6577470161076,-1751.4642611069578,6.784343975983439,6.912029369456944,0.00011469716791488628,0.00010873162969620762,0.15256291334700284,0.03486780645428589,0.984,0.92,0.001249126294283227,0.0008368302808126872,0.08399999999999996,0.020000000000000018
Ailerons,500,TabPFN-2.5,foundation,125,ok,-8061.494943462074,-7972.20939141271,7.793777384010499,7.779531561379841,8.846481575887626e-05,8.876181637483309e-05,0.062460310547603926,0.034859333051673436,0.88,0.888,0.0004176210784700314,0.0004320517619277351,0.020000000000000018,0.01200000000000001
Ailerons,500,RealTabPFN-2.5,foundation,125,ok,-7390.032026600169,-7220.5553483421445,7.709944338642904,7.697090979017174,8.781868665394241e-05,8.815416530356394e-05,0.06111794044161922,0.03262176314107975,0.864,0.88,0.00042847730294441925,0.0004396564719587633,0.03600000000000003,0.020000000000000018
Ailerons,500,TabICL-Quantiles,foundation,125,ok,-2166.758176223205,-2117.7009099296274,6.769739633624855,6.760107676726149,9.047359203536973e-05,9.044277490989535e-05,0.08327483933054547,0.04454417299605906,0.832,0.88,0.00043810389139741656,0.00047826314825498954,0.06800000000000006,0.020000000000000018
Ailerons,500,LinearGauss-Homo,baseline,125,ok,-1723.070562955812,-1679.536199617096,6.955543506600061,6.955466896416952,0.00010049177444418574,0.00010095747050647809,0.05461151484065624,0.06741639223848223,0.848,0.848,0.00048799662697768405,0.0005072774822500534,0.052000000000000046,0.052000000000000046
Ailerons,500,LinearGauss-Hetero,baseline,125,ok,-1234.5207149884207,-1115.8277531158117,5.914970160142421,6.072938917485244,0.00010251206590060993,9.93104588818401e-05,0.15655215296977232,0.12957172792910665,0.608,0.68,0.000268903440014575,0.0003294016438321939,0.29200000000000004,0.21999999999999997
Ailerons,500,Student-t,baseline,125,ok,-1734.4539437047438,-1699.7638162938367,6.980475844025245,6.982552914592598,0.000100623463007733,0.00010092400565223981,0.057699655930014915,0.04742758466710989,0.84,0.856,0.00047744629940848376,0.0005125863174628434,0.06000000000000005,0.04400000000000004
Ailerons,500,LogNormal-Homo,baseline,125,ok,-1684.469165868213,-1630.208582083351,6.925504579973435,6.918596316549567,0.00010174446719557093,0.00010232578989772219,0.05385741404314104,0.06950613528825877,0.848,0.864,0.000501675562782309,0.0005210700578262123,0.052000000000000046,0.03600000000000003
Ailerons,500,LogNormal-Hetero,baseline,125,ok,-1841.4332614914865,-1678.7831487144638,6.822516347130392,6.8086580280720925,9.867654790770281e-05,9.929911758612511e-05,0.08890514277502731,0.0877237473080701,0.816,0.832,0.0004680703955261004,0.0004987550213756147,0.08400000000000007,0.06800000000000006
Ailerons,500,MDN,baseline,125,ok,-1874.5870211991034,-1734.5594347826404,7.009276762165729,7.00063484030527,0.00010522984437965638,0.00010576265265958165,0.10355878749276826,0.03701035532186259,0.944,0.856,0.0006938539539865865,0.0005971840782965426,0.04399999999999993,0.04400000000000004
Ailerons,500,Flow-Spline,baseline,125,ok,-1635.4697195050915,-1556.6419385112354,6.917282638796656,6.893369948321372,0.00011175137070356712,0.00011337327032864747,0.09625967703604921,0.05818332996048747,0.848,0.864,0.0006087132129584847,0.0006311555514113876,0.052000000000000046,0.03600000000000003
Ailerons,500,Quantile-Tree,baseline,125,ok,-1781.5763346038375,-1605.6780091853966,6.092952051329279,6.075159421555782,0.00010226755877482342,0.0001025698561252296,0.07325480138393792,0.051113572184825866,0.888,0.872,0.000717552723809332,0.0006512460221299633,0.01200000000000001,0.028000000000000025
Ailerons,500,Gamma-GLM,baseline,125,ok,-1685.438860857188,-1623.7996471733502,6.9259665332008975,6.916523999709675,0.00010174861800185054,0.00010237187545381079,0.05489515096796305,0.06912038007834359,0.848,0.856,0.0005008331230704335,0.0005190316089157864,0.052000000000000046,0.04400000000000004
Ailerons,500,LinGauss-Homo-Ridge,baseline,125,ok,-1834.9766067919404,-1812.8018933233357,7.007077710320096,7.005923962529738,9.58557823535479e-05,9.639422168341476e-05,0.059311255149025244,0.053792628515366814,0.856,0.856,0.0004799110406909608,0.0004914850767003863,0.04400000000000004,0.04400000000000004
Ailerons,500,LinGauss-Hetero-Ridge,baseline,125,ok,-1143.6215905114248,-444.32582559357064,5.797145866354976,5.874905486399847,0.0001599519507215057,0.0001483386444525063,0.13248602523572162,0.0625317576747862,0.872,0.832,0.0011448377796000307,0.001019614543883049,0.028000000000000025,0.06800000000000006
Ailerons,500,Student-t-Ridge,baseline,125,ok,-1853.6515025758733,-1811.5902704014445,7.0341757192289025,7.031883431350568,9.58405177917512e-05,9.637760826869098e-05,0.04824857400151661,0.045954867614206196,0.856,0.864,0.0004729033267574776,0.0004934267995301192,0.04400000000000004,0.03600000000000003
Ailerons,500,LogNormal-Homo-Ridge,baseline,125,ok,-1789.0242209159642,-1759.1975776315014,6.975028042918417,6.973530130785342,9.716890697072038e-05,9.763128106386584e-05,0.05988797499782639,0.046039973762132314,0.864,0.864,0.0004939812713678103,0.0005074096182088812,0.03600000000000003,0.03600000000000003
Ailerons,500,LogNormal-Hetero-Ridge,baseline,125,ok,-1762.6195942999277,-1685.580180097164,7.033191739962824,7.006165752047999,9.936580163811642e-05,0.00010014749998636164,0.05178613161065984,0.04206552992491075,0.864,0.84,0.0005693684552145908,0.0005658779352685855,0.03600000000000003,0.06000000000000005
Ailerons,500,Gamma-GLM-Ridge,baseline,125,ok,-1462.4510506616675,-1454.143235655141,6.840034738158507,6.828592403091277,0.00011467344754636538,0.00011590699001919707,0.09872832498687134,0.031063319484653684,0.888,0.888,0.0006681142564203073,0.0006088518134574015,0.01200000000000001,0.01200000000000001
Ailerons,500,BART-Homo,baseline,125,ok,-425.99510149045557,-799.2672536998859,5.837761241174116,6.138912866571224,0.00031754929308295713,0.0001981576450199497,0.41738815468728496,0.1610776494022801,0.984,0.904,0.0020789919649632305,0.0010884036338693333,0.08399999999999996,0.0040000000000000036
Ailerons,500,BART-Hetero,baseline,125,ok,-477.6810724902047,-518.0721286322666,5.927050843505373,6.063167508056103,0.0002965726083823778,0.0002497809247268032,0.24423060171681057,0.034188141606790845,0.96,0.936,0.0018556813396783027,0.0013700780867632388,0.05999999999999994,0.03600000000000003
Ailerons,500,CatMLP,baseline,125,ok,-3757.4036047900054,-3211.956164964402,7.535586530290437,7.5203380814618885,0.00012815775065376931,0.00012991702156665564,0.07039133477397042,0.050309078066663404,0.88,0.848,0.0006585294727980751,0.0006561191109810356,0.020000000000000018,0.052000000000000046
Ailerons,5000,FlexCode-RF,baseline,1250,ok,-1831.9138617892393,-1982.0177201774302,6.968722081589498,7.0702718690734265,0.00010918642549591654,9.774064349086908e-05,0.12545364364278055,0.007820337128104482,0.9856,0.9,0.0015695152300044739,0.0005889504190532759,0.08560000000000001,0.0
Ailerons,5000,TabPFN-2.5,foundation,1250,ok,-7463.075865217286,-7312.986441733421,8.105417570665331,8.10093427095596,8.219219591067691e-05,8.251277800634515e-05,0.04120566661088759,0.014469798756596652,0.8768,0.8928,0.00043476068977859174,0.00046465915529023843,0.0232,0.007199999999999984
Ailerons,5000,RealTabPFN-2.5,foundation,1250,ok,-7462.471083379056,-7460.307376043645,8.09684168224962,8.093492048657534,8.217000516250654e-05,8.23113112888286e-05,0.04390419880575286,0.013429020778135778,0.8856,0.8912,0.00044299122578787483,0.00046260150737257623,0.014399999999999968,0.00880000000000003
Ailerons,5000,TabICL-Quantiles,foundation,1250,ok,-2469.321397128757,-2426.4394527315812,7.182409440809043,7.1719000053404915,8.396578702026181e-05,8.415844936676436e-05,0.024761931418590732,0.012261745866109175,0.884,0.8928,0.00046551865930827356,0.0004893936424920654,0.016000000000000014,0.007199999999999984
Ailerons,5000,LinearGauss-Homo,baseline,1250,ok,-1743.7212387854775,-1733.6403992238663,7.185560653529897,7.190549715869388,9.842360605273536e-05,9.839047057436963e-05,0.044962787137582616,0.019164674031289394,0.8856,0.8952,0.0005471105037051913,0.0005726570060662496,0.014399999999999968,0.0048000000000000265
Ailerons,5000,LinearGauss-Hetero,baseline,1250,ok,-1755.6488156066232,-1781.0131980416634,7.137087988175883,7.155782388982695,0.00010385393770338122,0.00010466693037473216,0.05026343973321723,0.019560096198104317,0.8376,0.8816,0.0005711462166424216,0.0006536633190180384,0.06240000000000001,0.018399999999999972
Ailerons,5000,Student-t,baseline,1250,ok,-1766.8847897087817,-1714.7483483579576,7.227695979197725,7.217747918330683,9.833965284699663e-05,9.836876956519844e-05,0.028669185445601042,0.011234805431758598,0.8736,0.8968,0.0005256369936854078,0.000577189260597457,0.02639999999999998,0.0031999999999999806
Ailerons,5000,LogNormal-Homo,baseline,1250,ok,-1694.865875284509,-1695.2203043097213,7.151549532673664,7.160662432556666,9.981278703642513e-05,9.966061403111144e-05,0.049853368829398836,0.019158392866628453,0.888,0.8944,0.0005650668344762707,0.0005879351206280564,0.01200000000000001,0.005600000000000049
Ailerons,5000,LogNormal-Hetero,baseline,1250,ok,-1083.4601044926635,-1619.6013552279812,6.4249189848797,6.77173086080994,0.00010517618713236283,9.952202607461403e-05,0.15179420858374618,0.07528646522761967,0.6248,0.7808,0.00028901492179729706,0.0004069444498967936,0.2752,0.11919999999999997
Ailerons,5000,MDN,baseline,1250,ok,-1991.2121177327522,-1937.1898090927311,7.279733978432139,7.273952082443227,9.143583185660395e-05,9.164278493063987e-05,0.027833302649868275,0.011600212298577656,0.8656,0.8976,0.0004917727046465347,0.0005415953947287107,0.034399999999999986,0.0024000000000000687
Ailerons,5000,Flow-Spline,baseline,1250,ok,-1901.986307702805,-1872.519248266266,7.290328144999315,7.294606075247609,9.477559792058162e-05,9.47321204908737e-05,0.045584059330064486,0.012098196499743197,0.8656,0.8864,0.0005008767388067705,0.0005440648080954428,0.034399999999999986,0.013600000000000056
Ailerons,5000,Quantile-Tree,baseline,1250,ok,-1610.3327055869836,-1570.0640510580363,5.760229766688802,5.743961531989625,9.12689868989498e-05,9.147774709087229e-05,0.03769849170036177,0.03532357856269968,0.8616,0.8904,0.0005033498123416903,0.0005736286336558144,0.03839999999999999,0.009600000000000053
Ailerons,5000,Gamma-GLM,baseline,1250,ok,-1696.2843294415336,-1695.2594475392118,7.152143030309796,7.160734538042285,9.98084628419743e-05,9.966372171367615e-05,0.049370246047796634,0.019235387209937335,0.888,0.8944,0.0005646777237786545,0.0005876172036330117,0.01200000000000001,0.005600000000000049
Ailerons,5000,LinGauss-Homo-Ridge,baseline,1250,ok,-1746.3599138384448,-1724.2671825905672,7.186647109486508,7.1903069763127485,9.835402062959252e-05,9.831184263662725e-05,0.042775033357054154,0.019607289131763628,0.8816,0.8968,0.0005463953517324784,0.0005795649794705444,0.018399999999999972,0.0031999999999999806
Ailerons,5000,LinGauss-Hetero-Ridge,baseline,1250,ok,-1543.864586334782,-1828.6395518395066,6.944395449014412,7.085104565904853,0.00010181294490781965,0.00010008551050899253,0.10347843282107849,0.0376955828981632,0.7344,0.8504,0.0003992014544672724,0.0005200061251658849,0.16559999999999997,0.04959999999999998
Ailerons,5000,Student-t-Ridge,baseline,1250,ok,-1769.7925386901718,-1722.243356097294,7.2284366629086625,7.221259240708783,9.826907917226028e-05,9.828099817961762e-05,0.028156817485070484,0.011909718188736512,0.8728,0.8968,0.000524340290096513,0.0005776517065100187,0.027200000000000002,0.0031999999999999806
Ailerons,5000,LogNormal-Homo-Ridge,baseline,1250,ok,-1698.095158033897,-1684.7146246414916,7.152641039515741,7.159786560423438,9.971077806062146e-05,9.955032227051149e-05,0.04926880657165156,0.019276977863912498,0.8856,0.8936,0.0005641816879302983,0.0005918868962244492,0.014399999999999968,0.006400000000000072
Ailerons,5000,LogNormal-Hetero-Ridge,baseline,1250,ok,-1108.540114435373,-1623.8698742387037,6.4773348582411625,6.817016128106872,0.00010565920985224238,0.00010011593404272943,0.14960825396894795,0.07462438256699791,0.6248,0.7832,0.0002958955852599354,0.00041673166451233507,0.2752,0.11680000000000001
